author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,genre_number
21163,Jill Ker Conway ,/author/show/21163.Jill_Ker_Conway,Oceania,4.04,https://www.goodreads.com/book/show/107430.The_Road_from_Coorain,107430,       The Road from Coorain: A Woman's Exquisitely Clear-Sighted Memoir of Growing Up Australian ,Biography & Autobiography,Nonfiction,238,1989,Nonfiction,2
72953,Jennifer Lauck ,/author/show/72953.Jennifer_Lauck,USA and Canada,4.08,https://www.goodreads.com/book/show/920330.Blackbird,920330,       Blackbird: A Childhood Lost and Found ,Biography & Autobiography,Nonfiction,432,2000,Nonfiction,2
7113,Anne Lamott ,/author/show/7113.Anne_Lamott,USA and Canada,4.19,https://www.goodreads.com/book/show/12540.Operating_Instructions,12540,       Operating Instructions: A Journal of My Son's First Year ,Biography & Autobiography,Nonfiction,251,1993,Nonfiction,2
3465,Julia Child ,/author/show/3465.Julia_Child,USA and Canada,4.17,https://www.goodreads.com/book/show/5084.My_Life_in_France,5084,       My Life in France ,Biography & Autobiography,Nonfiction,302,2006,Nonfiction,2
7190,Anaïs Nin ,/author/show/7190.Ana_s_Nin,Europe,4.11,https://www.goodreads.com/book/show/46064.The_Diary_of_Ana_s_Nin_Vol_1,46064,"       The Diary of Anaïs Nin, Vol. 1: 1931-1934 ",Biography & Autobiography,Biography,384,1966,Nonfiction,2
5448929,Jean Sasson ,/author/show/5448929.Jean_Sasson,USA and Canada,4.01,https://www.goodreads.com/book/show/613283.Princess,613283,       Princess: A True Story of Life Behind the Veil in Saudi Arabia ,Biography & Autobiography,Biography,286,1992,Nonfiction,2
14787070,Nancy Quinn ,/author/show/14787070.Nancy_Quinn,USA and Canada,4.69,https://www.goodreads.com/book/show/30820701-go-west-young-woman,30820701,"       Go West, Young Woman!: From Military Wife to Country Life ",Biography & Autobiography,Nonfiction,392,2016,Nonfiction,2
8176646,Polly Whittaker ,/author/show/8176646.Polly_Whittaker,Europe,4.26,https://www.goodreads.com/book/show/22006321-polly,22006321,       Polly: Sex Culture Revolutionary ,Biography & Autobiography,Autobiography,314,2014,Nonfiction,2
183491,Amanda Foreman ,/author/show/183491.Amanda_Foreman,Europe,3.8,https://www.goodreads.com/book/show/319300.Georgiana,319300,       Georgiana: Duchess of Devonshire ,History,Biography,456,1998,Nonfiction,5
527872,Jennifer Worth ,/author/show/527872.Jennifer_Worth,Europe,4.19,https://www.goodreads.com/book/show/6114607-the-midwife,6114607,"       The Midwife: A Memoir of Birth, Joy, and Hard Times ",Biography & Autobiography,Autobiography,340,2002,Nonfiction,2
44565,Candice Millard ,/author/show/44565.Candice_Millard,Unknown,4.2,https://www.goodreads.com/book/show/10335318-destiny-of-the-republic,10335318,"       Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President ",History,Nonfiction,339,2011,Nonfiction,5
6366,Margaret MacMillan ,/author/show/6366.Margaret_MacMillan,USA and Canada,4.08,https://www.goodreads.com/book/show/26348.Paris_1919,26348,       Paris 1919: Six Months that Changed the World ,History,Nonfiction,570,2001,Nonfiction,5
7350402,Amy Poehler ,/author/show/7350402.Amy_Poehler,USA and Canada,3.82,https://www.goodreads.com/book/show/20910157-yes-please,20910157,       Yes Please ,Biography & Autobiography,Autobiography,329,2014,Nonfiction,2
21135,Anne Morrow Lindbergh ,/author/show/21135.Anne_Morrow_Lindbergh,USA and Canada,4.17,https://www.goodreads.com/book/show/77295.Gift_from_the_Sea,77295,       Gift from the Sea ,Biography & Autobiography,Autobiography,130,1955,Nonfiction,2
16329,Gina Kolata ,/author/show/16329.Gina_Kolata,USA and Canada,3.9,https://www.goodreads.com/book/show/763331.Flu,763331,       Flu: The Story Of The Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It ,History,History,352,1999,Nonfiction,5
5783658,Sheri  Fink ,/author/show/5783658.Sheri_Fink,USA and Canada,3.89,https://www.goodreads.com/book/show/17704902-five-days-at-memorial,17704902,       Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital ,History,History,558,2013,Nonfiction,5
7382113,Judy Melinek ,/author/show/7382113.Judy_Melinek,Unknown,4.15,https://www.goodreads.com/book/show/18775327-working-stiff,18775327,"       Working Stiff: Two Years, 262 Bodies, and the Making of a Medical Examiner ",Science,Science,258,2014,Nonfiction,7
9639,Laurel Thatcher Ulrich ,/author/show/9639.Laurel_Thatcher_Ulrich,USA and Canada,4.0,https://www.goodreads.com/book/show/15594.A_Midwife_s_Tale,15594,"       A Midwife's Tale: The Life of Martha Ballard, Based on Her Diary, 1785-1812 ",History,Nonfiction,444,1990,Nonfiction,5
82111,Jill Bolte Taylor ,/author/show/82111.Jill_Bolte_Taylor,USA and Canada,3.87,https://www.goodreads.com/book/show/142292.My_Stroke_of_Insight,142292,       My Stroke of Insight: A Brain Scientist's Personal Journey ,Science,Science,188,2006,Nonfiction,7
5778057,Susannah Cahalan ,/author/show/5778057.Susannah_Cahalan,USA and Canada,4.03,https://www.goodreads.com/book/show/13547180-brain-on-fire,13547180,       Brain on Fire: My Month of Madness ,Biography & Autobiography,Autobiography,250,2012,Nonfiction,2
163327,Theresa Weir ,/author/show/163327.Theresa_Weir,USA and Canada,3.76,https://www.goodreads.com/book/show/10833756-the-orchard,10833756,       The Orchard ,Biography & Autobiography,Nonfiction,240,2011,Nonfiction,2
1043497,Sandra Beasley ,/author/show/1043497.Sandra_Beasley,USA and Canada,3.58,https://www.goodreads.com/book/show/9833965-don-t-kill-the-birthday-girl,9833965,       Don't Kill the Birthday Girl: Tales from an Allergic Life ,Biography & Autobiography,Nonfiction,229,2011,Nonfiction,2
18163,Jane Goodall ,/author/show/18163.Jane_Goodall,Europe,4.34,https://www.goodreads.com/book/show/135486.In_the_Shadow_of_Man,135486,       In the Shadow of Man ,Science,Science,297,1971,Nonfiction,7
6582,Antonia Fraser ,/author/show/6582.Antonia_Fraser,Europe,3.9,https://www.goodreads.com/book/show/17149.Love_and_Louis_XIV,17149,       Love and Louis XIV: The Women in the Life of the Sun King ,History,Nonfiction,388,2006,Nonfiction,5
769979,Åsne Seierstad ,/author/show/769979._sne_Seierstad,Europe,3.77,https://www.goodreads.com/book/show/9838.The_Bookseller_of_Kabul,9838,       The Bookseller of Kabul ,Biography & Autobiography,Autobiography,276,2002,Nonfiction,2
14851,Judith Thurman ,/author/show/14851.Judith_Thurman,Unknown,3.9,https://www.goodreads.com/book/show/89840.Secrets_of_the_Flesh,89840,       Secrets of the Flesh: A Life of Colette ,Biography & Autobiography,Nonfiction,660,1999,Nonfiction,2
7814,Nancy Milford ,/author/show/7814.Nancy_Milford,USA and Canada,3.94,https://www.goodreads.com/book/show/12334.Zelda,12334,       Zelda ,Biography & Autobiography,Nonfiction,426,1970,Nonfiction,2
16386,Kate Williams ,/author/show/16386.Kate_Williams,Europe,3.95,https://www.goodreads.com/book/show/2785115-becoming-queen,2785115,       Becoming Queen Victoria: The Tragic Death of Princess Charlotte and the Unexpected Rise of Britain's Greatest Monarch ,History,Biography,465,2008,Nonfiction,5
62012,Sheri Dew ,/author/show/62012.Sheri_Dew,USA and Canada,4.56,https://www.goodreads.com/book/show/596260.Go_Forward_with_Faith,596260,       Go Forward with Faith: The Biography of Gordon B. Hinckley ,Biography & Autobiography,Religion,653,1996,Nonfiction,2
6583,Alison Weir ,/author/show/6583.Alison_Weir,Europe,4.18,https://www.goodreads.com/book/show/10109.Henry_VIII,10109,       Henry VIII: The King and His Court ,History,Nonfiction,642,2001,Nonfiction,5
13421,Mary S. Lovell ,/author/show/13421.Mary_S_Lovell,Europe,3.97,https://www.goodreads.com/book/show/23856.The_Sisters,23856,       The Mitford Girls: The Biography of an Extraordinary Family ,Biography & Autobiography,Nonfiction,609,2001,Nonfiction,2
6938303,Bhagyalakshmi ,/author/show/6938303.Bhagyalakshmi,Asia,3.67,https://www.goodreads.com/book/show/17374118-swarabhedhangal,17374118,       സ്വരഭേദങ്ങൾ | Swarabhedhangal ,Biography & Autobiography,Nonfiction,192,2012,Nonfiction,2
9399,Jeanette Winterson ,/author/show/9399.Jeanette_Winterson,Europe,3.96,https://www.goodreads.com/book/show/11395597-why-be-happy-when-you-could-be-normal,11395597,       Why Be Happy When You Could Be Normal? ,Biography & Autobiography,Autobiography,230,2011,Nonfiction,2
14676611,Renee Hines ,/author/show/14676611.Renee_Hines,Unknown,4.35,https://www.goodreads.com/book/show/27834527-defeating-your-self-bully,27834527,       Defeating Your Self-Bully: A guide to stop beating yourself up and start building confidence for a life you deserve ,Self Help,Nonfiction,85,2015,Nonfiction,8
4175328,Glennon Doyle Melton ,/author/show/4175328.Glennon_Doyle_Melton,Unknown,4.08,https://www.goodreads.com/book/show/31845516-love-warrior,31845516,       Love Warrior ,Biography & Autobiography,Nonfiction,272,2016,Nonfiction,2
15683552,Lisa Hawkins ,/author/show/15683552.Lisa_Hawkins,USA and Canada,5.0,https://www.goodreads.com/book/show/40113250-christian-warrior-women,40113250,"       Christian Warrior Women: A Guide to Taking Back Your Faith, Family & Future (Christian Warrior Women Series Book 1) ",Religion & Spirituality,Religion,229,2018,Nonfiction,6
13583042,Katie Hess ,/author/show/13583042.Katie_Hess,Unknown,4.48,https://www.goodreads.com/book/show/28956867-flowerevolution,28956867,       Flowerevolution: Blooming into Your Full Potential with the Magic of Flowers ,Self Help,Nonfiction,416,2016,Nonfiction,8
15066147,Amelia Bert ,/author/show/15066147.Amelia_Bert,Unknown,4.36,https://www.goodreads.com/book/show/29534348-the-truth-of-all-that-is,29534348,       The Truth of All that Is: The Angel book to Enlightenment and Personal Transformation ,Religion & Spirituality,Nonfiction,278,2016,Nonfiction,6
8352,Joyce Meyer ,/author/show/8352.Joyce_Meyer,USA and Canada,4.34,https://www.goodreads.com/book/show/254389.Battlefield_Of_The_Mind,254389,       Battlefield of the Mind: Winning the Battle in Your Mind ,Religion & Spirituality,Nonfiction,288,1995,Nonfiction,6
14104736,Hope Jahren ,/author/show/14104736.Hope_Jahren,Unknown,4.03,https://www.goodreads.com/book/show/25733983-lab-girl,25733983,"       Lab Girl: A story of Trees, Science and Love ",Science,Science,304,2016,Nonfiction,7
69641,Jen Sincero ,/author/show/69641.Jen_Sincero,Unknown,3.99,https://www.goodreads.com/book/show/15843166-you-are-a-badass,15843166,       You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life ,Self Help,Nonfiction,244,2013,Nonfiction,8
4562105,Susan  Jeffers ,/author/show/4562105.Susan_Jeffers,Unknown,4.02,https://www.goodreads.com/book/show/653396.Feel_the_Fear_and_Do_It_Anyway,653396,       Feel the Fear and Do It Anyway ,Self Help,Nonfiction,240,1987,Nonfiction,8
162578,Brené Brown ,/author/show/162578.Bren_Brown,Unknown,4.26,https://www.goodreads.com/book/show/13588356-daring-greatly,13588356,"       Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead ",Self Help,Self Help,287,2012,Nonfiction,8
384202,Sarah Rose ,/author/show/384202.Sarah_Rose,USA and Canada,3.74,https://www.goodreads.com/book/show/3081255-for-all-the-tea-in-china,3081255,"       For All the Tea in China: Espionage, Empire and the Secret Formula for the World's Favourite Drink ",History,Nonfiction,288,2009,Nonfiction,5
139532,Katherine Ashenburg ,/author/show/139532.Katherine_Ashenburg,Unknown,3.69,https://www.goodreads.com/book/show/2111775.The_Dirt_on_Clean,2111775,       The Dirt on Clean: An Unsanitized History ,History,History,368,2007,Nonfiction,5
247908,Bee Wilson ,/author/show/247908.Bee_Wilson,Europe,3.8,https://www.goodreads.com/book/show/13587130-consider-the-fork,13587130,       Consider the Fork: A History of How We Cook and Eat ,History,History,327,2012,Nonfiction,5
50840,Sophie D. Coe ,/author/show/50840.Sophie_D_Coe,Unknown,3.8,https://www.goodreads.com/book/show/88456.The_True_History_of_Chocolate,88456,       The True History of Chocolate ,History,Nonfiction,280,1996,Nonfiction,5
3901024,Amy Butler Greenfield ,/author/show/3901024.Amy_Butler_Greenfield,USA and Canada,3.88,https://www.goodreads.com/book/show/126293.A_Perfect_Red,126293,       A Perfect Red ,History,Nonfiction,352,2005,Nonfiction,5
19683,Karen Abbott ,/author/show/19683.Karen_Abbott,USA and Canada,3.62,https://www.goodreads.com/book/show/219780.Sin_in_the_Second_City,219780,"       Sin in the Second City: Madams, Ministers, Playboys, and the Battle for America's Soul ",History,History,356,2007,Nonfiction,5
23171,Catherine Drinker Bowen ,/author/show/23171.Catherine_Drinker_Bowen,USA and Canada,4.05,https://www.goodreads.com/book/show/101065.Miracle_at_Philadelphia,101065,"       Miracle at Philadelphia: The Story of the Constitutional Convention, May to September 1787 ",History,North American Hi...,346,1966,Nonfiction,5
101131,Amity Shlaes ,/author/show/101131.Amity_Shlaes,Unknown,3.91,https://www.goodreads.com/book/show/1289617.The_Forgotten_Man,1289617,       The Forgotten Man: A New History of the Great Depression ,History,Nonfiction,390,2007,Nonfiction,5
990148,Miley Cyrus ,/author/show/990148.Miley_Cyrus,USA and Canada,3.5,https://www.goodreads.com/book/show/6263078-miles-to-go,6263078,       Miles to Go ,Biography & Autobiography,Nonfiction,263,2009,Nonfiction,2
16121977,Tara Westover ,/author/show/16121977.Tara_Westover,Unknown,4.49,https://www.goodreads.com/book/show/35133922-educated,35133922,       Educated ,Biography & Autobiography,Autobiography,334,2018,Nonfiction,2
2792871,Stephanie Snowe ,/author/show/2792871.Stephanie_Snowe,USA and Canada,3.95,https://www.goodreads.com/book/show/6122851-meeting-mr-wrong,6122851,       Meeting Mr. Wrong: The Romantic Misadventures of a Southern Belle ,Biography & Autobiography,Humor,160,2009,Nonfiction,2
3098115,Susannah Charleson ,/author/show/3098115.Susannah_Charleson,USA and Canada,4.07,https://www.goodreads.com/book/show/6927061-scent-of-the-missing,6927061,       Scent of the Missing: Love and Partnership with a Search-and-Rescue Dog ,Animals,Animals,285,2007,Nonfiction,1
157036,Julie Klam ,/author/show/157036.Julie_Klam,Unknown,3.78,https://www.goodreads.com/book/show/7845926-you-had-me-at-woof,7845926,       You Had Me at Woof: How Dogs Taught Me the Secrets of Happiness ,Animals,Animals,228,2010,Nonfiction,1
2874371,Alexandra Horowitz ,/author/show/2874371.Alexandra_Horowitz,USA and Canada,3.57,https://www.goodreads.com/book/show/6332526-inside-of-a-dog,6332526,"       Inside of a Dog: What Dogs See, Smell, and Know ",Animals,Animals,353,2009,Nonfiction,1
8052,Pema Chödrön ,/author/show/8052.Pema_Ch_dr_n,USA and Canada,4.3,https://www.goodreads.com/book/show/687278.When_Things_Fall_Apart,687278,       When Things Fall Apart: Heart Advice for Difficult Times ,Religion & Spirituality,Religion,160,1996,Nonfiction,6
31944,Barbara Sher ,/author/show/31944.Barbara_Sher,Asia,4.05,https://www.goodreads.com/book/show/498904.Wishcraft,498904,       Wishcraft: How to Get What You Really Want ,Self Help,Nonfiction,272,1979,Nonfiction,8
41093,Shakti Gawain ,/author/show/41093.Shakti_Gawain,USA and Canada,4.14,https://www.goodreads.com/book/show/582533.Creative_Visualization,582533,       Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life ,Self Help,Nonfiction,192,1978,Nonfiction,8
150588,Kate Millett ,/author/show/150588.Kate_Millett,USA and Canada,3.5,https://www.goodreads.com/book/show/372268.The_Loony_Bin_Trip,372268,       The Loony-Bin Trip ,Biography & Autobiography,Autobiography,320,1990,Nonfiction,2
26655,Elaine Showalter ,/author/show/26655.Elaine_Showalter,USA and Canada,4.13,https://www.goodreads.com/book/show/342823.The_Female_Malady,342823,"       The Female Malady:  Women, Madness and English Culture 1830-1980 ",History,History,308,1985,Nonfiction,5
926987,Terri Cheney ,/author/show/926987.Terri_Cheney,Unknown,3.78,https://www.goodreads.com/book/show/2359423.Manic,2359423,       Manic: A Memoir ,Biography & Autobiography,Nonfiction,256,2008,Nonfiction,2
90150,Carrie Fisher ,/author/show/90150.Carrie_Fisher,USA and Canada,3.77,https://www.goodreads.com/book/show/4961048-wishful-drinking,4961048,       Wishful Drinking ,Biography & Autobiography,Autobiography,163,2008,Nonfiction,2
1150547,Stephanie Palmer ,/author/show/1150547.Stephanie_Palmer,Unknown,3.79,https://www.goodreads.com/book/show/2607485-good-in-a-room,2607485,       Good in a Room: How to Sell Yourself (and Your Ideas) and Win Over Any Audience ,Self Help,Nonfiction,288,2008,Nonfiction,8
77193,Helen Prejean ,/author/show/77193.Helen_Prejean,USA and Canada,4.08,https://www.goodreads.com/book/show/133793.Dead_Man_Walking,133793,       Dead Man Walking: The Eyewitness Account of the Death Penalty That Sparked a National Debate ,Biography & Autobiography,Autobiography,288,1993,Nonfiction,2
222118,Jessica Valenti ,/author/show/222118.Jessica_Valenti,USA and Canada,3.86,https://www.goodreads.com/book/show/390778.Full_Frontal_Feminism,390778,       Full Frontal Feminism ,Feminism,Nonfiction,271,2007,Nonfiction,3
10697,bell hooks ,/author/show/10697.bell_hooks,USA and Canada,4.36,https://www.goodreads.com/book/show/51378.Feminist_Theory,51378,       Feminist Theory: From Margin to Center ,Feminism,Nonfiction,174,1984,Nonfiction,3
18486,Audre Lorde ,/author/show/18486.Audre_Lorde,USA and Canada,4.48,https://www.goodreads.com/book/show/32951.Sister_Outsider,32951,       Sister Outsider: Essays and Speeches ,Feminism,Nonfiction,190,1984,Nonfiction,3
54389,Fuchsia Dunlop ,/author/show/54389.Fuchsia_Dunlop,Europe,4.27,https://www.goodreads.com/book/show/94561.Land_of_Plenty,94561,       Land of Plenty: A Treasury of Authentic Sichuan Cooking ,Food and Drink,Food and Drink,400,2001,Nonfiction,4
2884275,Ree Drummond ,/author/show/2884275.Ree_Drummond,Unknown,4.13,https://www.goodreads.com/book/show/6361871-the-pioneer-woman-cooks,6361871,       The Pioneer Woman Cooks: Recipes from an Accidental Country Girl ,Food and Drink,Food and Drink,256,2008,Nonfiction,4
171379,Aviva Goldfarb ,/author/show/171379.Aviva_Goldfarb,USA and Canada,4.51,https://www.goodreads.com/book/show/25778002-the-six-o-clock-scramble-meal-planner,25778002,"       The Six O'Clock Scramble Meal Planner: A Year of Quick, Delicious Meals to Help You Prevent and Manage Diabetes ",Food and Drink,Food and Drink,431,2016,Nonfiction,4
92097,Marion Cunningham ,/author/show/92097.Marion_Cunningham,Unknown,4.13,https://www.goodreads.com/book/show/158935.The_Breakfast_Book,158935,       The Breakfast Book ,Food and Drink,Food and Drink,320,1997,Nonfiction,4
11713,Marcella Hazan ,/author/show/11713.Marcella_Hazan,Europe,4.36,https://www.goodreads.com/book/show/1369510.The_Classic_Italian_Cook_Book,1369510,       The Classic Italian Cook Book: The Art of Italian Cooking and the Italian Art of Eating ,Food and Drink,Food and Drink,483,1973,Nonfiction,4
21686,Nigella Lawson ,/author/show/21686.Nigella_Lawson,Europe,4.15,https://www.goodreads.com/book/show/39540.How_to_Eat,39540,       How to Eat: The Pleasures and Principles of Good Food ,Food and Drink,Food and Drink,496,1998,Nonfiction,4
295246,Doris Janzen Longacre ,/author/show/295246.Doris_Janzen_Longacre,USA and Canada,4.25,https://www.goodreads.com/book/show/925697.More_With_Less_Cookbook,925697,       More-With-Less Cookbook ,Food and Drink,Food and Drink,328,1976,Nonfiction,4
60435,Laurel Robertson ,/author/show/60435.Laurel_Robertson,Unknown,4.03,https://www.goodreads.com/book/show/104535.The_New_Laurel_s_Kitchen,104535,       The New Laurel's Kitchen ,Food and Drink,Food and Drink,512,1976,Nonfiction,4
2646,Rachael Ray ,/author/show/2646.Rachael_Ray,USA and Canada,3.67,https://www.goodreads.com/book/show/3882.Rachael_Ray_365,3882,       Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners ,Food and Drink,Food and Drink,326,2005,Nonfiction,4
38159,Paula H. Deen ,/author/show/38159.Paula_H_Deen,USA and Canada,4.15,https://www.goodreads.com/book/show/995876.The_Lady_Sons_Too_,995876,"       The Lady & Sons, Too!: A Whole New Batch of Recipes from Savannah ",Food and Drink,Food and Drink,272,2000,Nonfiction,4
2832,Julee Rosso ,/author/show/2832.Julee_Rosso,USA and Canada,3.99,https://www.goodreads.com/book/show/232888.The_New_Basics_Cookbook,232888,       The New Basics Cookbook ,Food and Drink,Food and Drink,864,1988,Nonfiction,4
792,Giada De Laurentiis ,/author/show/792.Giada_De_Laurentiis,Europe,3.96,https://www.goodreads.com/book/show/1191.Giada_s_Family_Dinners,1191,       Giada's Family Dinners ,Food and Drink,Food and Drink,256,2006,Nonfiction,4
1408429,M.F.K. Fisher ,/author/show/1408429.M_F_K_Fisher,USA and Canada,4.33,https://www.goodreads.com/book/show/94079.The_Art_of_Eating,94079,       The Art of Eating ,Food and Drink,Food and Drink,749,1954,Nonfiction,4
5662,Ruth Reichl ,/author/show/5662.Ruth_Reichl,USA and Canada,4.03,https://www.goodreads.com/book/show/53617.The_Gourmet_Cookbook,53617,       The Gourmet Cookbook: More than 1000 recipes ,Food and Drink,Food and Drink,1056,2004,Nonfiction,4
12090,Elizabeth David ,/author/show/12090.Elizabeth_David,Europe,4.24,https://www.goodreads.com/book/show/137599.French_Provincial_Cooking,137599,       French Provincial Cooking ,Food and Drink,Food and Drink,544,1960,Nonfiction,4
17693,Madhur Jaffrey ,/author/show/17693.Madhur_Jaffrey,Asia,4.09,https://www.goodreads.com/book/show/142849.Madhur_Jaffrey_s_World_Vegetarian,142849,       Madhur Jaffrey's World Vegetarian: More Than 650 Meatless Recipes from Around the World ,Food and Drink,Food and Drink,768,1998,Nonfiction,4
3465,Julia Child ,/author/show/3465.Julia_Child,USA and Canada,4.3,https://www.goodreads.com/book/show/132688.The_Way_to_Cook,132688,       The Way to Cook ,Food and Drink,Food and Drink,528,1989,Nonfiction,4
42861,Mollie Katzen ,/author/show/42861.Mollie_Katzen,USA and Canada,3.91,https://www.goodreads.com/book/show/178204.The_New_Enchanted_Broccoli_Forest,178204,       The New Enchanted Broccoli Forest (Mollie Katzen's Classic Cooking) ,Food and Drink,Food and Drink,320,1982,Nonfiction,4
2658,Ina Garten ,/author/show/2658.Ina_Garten,USA and Canada,4.15,https://www.goodreads.com/book/show/3895.The_Barefoot_Contessa_Cookbook,3895,       The Barefoot Contessa Cookbook ,Food and Drink,Food and Drink,256,1999,Nonfiction,4
2657,Martha Stewart ,/author/show/2657.Martha_Stewart,USA and Canada,3.94,https://www.goodreads.com/book/show/335459.Everyday_Food,335459,       Everyday Food: Great Food Fast ,Food and Drink,Food and Drink,384,2007,Nonfiction,4
126459,Claudia Roden ,/author/show/126459.Claudia_Roden,Africa,4.11,https://www.goodreads.com/book/show/394182.The_New_Book_of_Middle_Eastern_Food,394182,       The New Book of Middle Eastern Food ,Food and Drink,Food and Drink,528,1968,Nonfiction,4
88314,Alice Waters ,/author/show/88314.Alice_Waters,USA and Canada,4.02,https://www.goodreads.com/book/show/688663.The_Art_of_Simple_Food,688663,"       The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution ",Food and Drink,Food and Drink,416,2007,Nonfiction,4
80131,Deborah Madison ,/author/show/80131.Deborah_Madison,USA and Canada,4.01,https://www.goodreads.com/book/show/141051.Vegetarian_Cooking_for_Everyone,141051,       Vegetarian Cooking for Everyone ,Food and Drink,Food and Drink,752,1997,Nonfiction,4
42697,Irma S. Rombauer ,/author/show/42697.Irma_S_Rombauer,USA and Canada,4.13,https://www.goodreads.com/book/show/327847.The_Joy_of_Cooking,327847,       The Joy of Cooking ,Food and Drink,Food and Drink,1152,1931,Nonfiction,4
47247,Janice Erlbaum ,/author/show/47247.Janice_Erlbaum,USA and Canada,3.71,https://www.goodreads.com/book/show/82676.Girlbomb,82676,       Girlbomb: A Halfway Homeless Memoir ,Biography & Autobiography,Nonfiction,252,2006,Nonfiction,2
99573,Mackenzie Phillips ,/author/show/99573.Mackenzie_Phillips,USA and Canada,3.73,https://www.goodreads.com/book/show/6791142-high-on-arrival,6791142,       High on Arrival ,Biography & Autobiography,Autobiography,292,2009,Nonfiction,2
